"<Action_of_6_April_1809>"	"<inv-participatedIn>"	"<First_French_Empire>"		
"<Battle_of_Crécy>"	"<inv-participatedIn>"	"<Kingdom_of_Navarre>"	"FALSE"	
"<Battle_of_Crécy>"	"<inv-participatedIn>"	"<Kingdom_of_Majorca>"		
"<Battle_of_Crécy>"	"<inv-participatedIn>"	"<Kingdom_of_England>"		
"<Battle_of_Crécy>"	"<inv-participatedIn>"	"<Kingdom_of_Bohemia>"		
"<Third_Battle_of_Kharkov>"	"<inv-participatedIn>"	"<Nazi_Germany>"	"TRUE"	
"<Third_Battle_of_Kharkov>"	"<inv-participatedIn>"	"<Soviet_Union>"		
"<Clone_Wars_(Star_Wars)>"	"<inv-participatedIn>"	"<Galactic_Republic>"	"FALSE"	
"<Battle_of_Fraustadt>"	"<inv-participatedIn>"	"<Electorate_of_Saxony>"	"TRUE"	
"<Battle_of_Fraustadt>"	"<inv-participatedIn>"	"<Sweden>"		
"<Battle_of_Fraustadt>"	"<inv-participatedIn>"	"<Russia>"		
"<Battle_of_Fraustadt>"	"<inv-participatedIn>"	"<Polish–Lithuanian_Commonwealth>"		
"<Battle_of_Tochar_Cruachain-Bri-Ele>"	"<inv-participatedIn>"	"<Lordship_of_Ireland>"	"FALSE"	
"<Italian_invasion_of_Egypt>"	"<inv-participatedIn>"	"<United_Kingdom>"	"TRUE"	
"<Italian_invasion_of_Egypt>"	"<inv-participatedIn>"	"<Egypt>"		
"<Italian_invasion_of_Egypt>"	"<inv-participatedIn>"	"<Free_French_Forces>"		
"<Battle_of_the_Baztan_Valley>"	"<inv-participatedIn>"	"<Spain>"	"TRUE"	
"<Battle_of_the_Baztan_Valley>"	"<inv-participatedIn>"	"<France>"		
"<Battle_of_Jaji>"	"<inv-participatedIn>"	"<Afghanistan>"	"TRUE"	
"<Battle_of_Jaji>"	"<inv-participatedIn>"	"<Republic_of_Afghanistan>"		
"<Battle_of_Jaji>"	"<inv-participatedIn>"	"<Soviet_Union>"		
"<Battle_of_Dong_Xoai>"	"<inv-participatedIn>"	"<United_States>"	"TRUE"	
"<Battle_of_Dong_Xoai>"	"<inv-participatedIn>"	"<South_Vietnam>"		
"<Battle_of_Dong_Xoai>"	"<inv-participatedIn>"	"<Viet_Cong>"		
"<Battle_of_Abu_Klea>"	"<inv-participatedIn>"	"<Sudan>"	"FALSE"	
"<Battle_of_Bonchurch>"	"<inv-participatedIn>"	"<Kingdom_of_England>"		
"<Battle_of_Bassignano>"	"<inv-participatedIn>"	"<Kingdom_of_Sardinia>"	"FALSE"	
"<Battle_of_Bassignano>"	"<inv-participatedIn>"	"<Habsburg_Monarchy>"		
"<Ottoman–Habsburg_wars>"	"<inv-participatedIn>"	"<Tsardom_of_Russia>"	"FALSE"	
"<Ottoman–Habsburg_wars>"	"<inv-participatedIn>"	"<Transylvania>"		
"<Ottoman–Habsburg_wars>"	"<inv-participatedIn>"	"<Moldavia>"		
"<Ottoman–Habsburg_wars>"	"<inv-participatedIn>"	"<Ottoman_Empire>"		
"<Ottoman–Habsburg_wars>"	"<inv-participatedIn>"	"<Wallachia>"		
"<Ottoman–Habsburg_wars>"	"<inv-participatedIn>"	"<Spain>"		
"<Ottoman–Habsburg_wars>"	"<inv-participatedIn>"	"<Archduchy_of_Austria>"		
"<Ottoman–Habsburg_wars>"	"<inv-participatedIn>"	"<Kingdom_of_Croatia_(Habsburg)>"		
"<Ottoman–Habsburg_wars>"	"<inv-participatedIn>"	"<Crimean_Khanate>"		
"<Siege_of_Saragossa_(1809)>"	"<inv-participatedIn>"	"<Spain>"	"FALSE"	
"<Siege_of_Saragossa_(1809)>"	"<inv-participatedIn>"	"<First_French_Empire>"		
"<Siege_of_Saragossa_(1809)>"	"<inv-participatedIn>"	"<Duchy_of_Warsaw>"		
"<Battle_of_Calabria>"	"<inv-participatedIn>"	"<United_Kingdom>"	"FALSE"	
"<Battle_of_Calabria>"	"<inv-participatedIn>"	"<Australia>"		
"<Battle_of_Miaar>"	"<inv-participatedIn>"	"<Ottoman_Empire>"	"unknown"	
"<Battle_of_Miaar>"	"<inv-participatedIn>"	"<Serbia>"		
"<Eureka_Stockade>"	"<inv-participatedIn>"	"<Victoria_Police>"	"FALSE"	
"<Eureka_Stockade>"	"<inv-participatedIn>"	"<40th_(2nd_Somersetshire)_Regiment_of_Foot>"		
"<Eureka_Stockade>"	"<inv-participatedIn>"	"<Suffolk_Regiment>"		
"<Siege_of_the_Sherpur_Cantonment>"	"<inv-participatedIn>"	"<Afghanistan>"	"TRUE"	
"<Siege_of_the_Sherpur_Cantonment>"	"<inv-participatedIn>"	"<United_Kingdom>"		
"<Siege_of_the_Sherpur_Cantonment>"	"<inv-participatedIn>"	"<British_Empire>"		
"<Battle_of_Majuba_Hill>"	"<inv-participatedIn>"	"<South_African_Republic>"	"FALSE"	
"<Battle_of_Aódz_(1914)>"	"<inv-participatedIn>"	"<German_Empire>"	"unknown"	
"<Battle_of_Aódz_(1914)>"	"<inv-participatedIn>"	"<Russian_Empire>"		
"<Crimean_Offensive_(1944)>"	"<inv-participatedIn>"	"<Kingdom_of_Romania>"	"TRUE"	
"<Crimean_Offensive_(1944)>"	"<inv-participatedIn>"	"<Nazi_Germany>"		
"<Crimean_Offensive_(1944)>"	"<inv-participatedIn>"	"<Soviet_Union>"		
"<Gallipoli_Campaign>"	"<inv-participatedIn>"	"<German_Empire>"	"TRUE"	
"<Gallipoli_Campaign>"	"<inv-participatedIn>"	"<Dominion_of_Newfoundland>"		
"<Gallipoli_Campaign>"	"<inv-participatedIn>"	"<Austria-Hungary>"		
"<Gallipoli_Campaign>"	"<inv-participatedIn>"	"<French_West_Africa>"		
"<Gallipoli_Campaign>"	"<inv-participatedIn>"	"<Australia>"		
"<Gallipoli_Campaign>"	"<inv-participatedIn>"	"<Ottoman_Empire>"		
"<Gallipoli_Campaign>"	"<inv-participatedIn>"	"<Peter_Mansfield_(historian)>"		
"<Gallipoli_Campaign>"	"<inv-participatedIn>"	"<New_Zealand>"		
"<Gallipoli_Campaign>"	"<inv-participatedIn>"	"<British_Raj>"		
"<Gallipoli_Campaign>"	"<inv-participatedIn>"	"<British_Empire>"		
"<Battle_of_Kashgar_(1934)>"	"<inv-participatedIn>"	"<First_East_Turkestan_Republic>"	"TRUE"	
"<Battle_of_Kashgar_(1934)>"	"<inv-participatedIn>"	"<Xinjiang>"		
"<Battle_of_Kashgar_(1934)>"	"<inv-participatedIn>"	"<36th_Division_(National_Revolutionary_Army)>"		
"<Battle_of_Pickett's_Mill>"	"<inv-participatedIn>"	"<Confederate_States_of_America>"	"TRUE"	
"<Battle_of_Pickett's_Mill>"	"<inv-participatedIn>"	"<USA>"		
"<Battle_of_Tokyo_Bay>"	"<inv-participatedIn>"	"<United_States>"	"TRUE"	
"<Battle_of_Tokyo_Bay>"	"<inv-participatedIn>"	"<Empire_of_Japan>"		
"<Battle_of_Beledweyne_(2010)>"	"<inv-participatedIn>"	"<Ahlu_Sunna_Waljama'a>"	"FALSE"	
"<Battle_of_Beledweyne_(2010)>"	"<inv-participatedIn>"	"<Hizbul_Islam>"		
"<Raid_on_Dunkirk_(1800)>"	"<inv-participatedIn>"	"<France>"	"FALSE"	
"<Battle_of_Harlaw>"	"<inv-participatedIn>"	"<Lord_of_the_Isles>"	"FALSE"	
"<Battle_of_the_Masts>"	"<inv-participatedIn>"	"<Byzantine_Empire>"	"FALSE"	
"<wordnet_theology_106182144>"	"<inv-isInterestedIn>"	"<John_Hick>"		"forget about this relation"
"<wordnet_theology_106182144>"	"<inv-isInterestedIn>"	"<Adolph_Peter_Adler>"		
"<wordnet_globalization_113488110>"	"<inv-isInterestedIn>"	"<Joseph_Nye>"		
"<wordnet_existentialism_105970755>"	"<inv-isInterestedIn>"	"<Alastair_Hannay>"		
"<wordnet_class_struggle_100959800>"	"<inv-isInterestedIn>"	"<Karl_Marx>"		
"<wordnet_property_113244109>"	"<inv-isInterestedIn>"	"<Pierre-Joseph_Proudhon>"		
"<wordnet_relativism_105975846>"	"<inv-isInterestedIn>"	"<Protagoras>"		
"<wordnet_geography_106122178>"	"<inv-isInterestedIn>"	"<Anaximander>"		
"<wordnet_multiculturalism_105964805>"	"<inv-isInterestedIn>"	"<Will_Kymlicka>"		
"<wordnet_administration_108164585>"	"<inv-isInterestedIn>"	"<Angana_P._Chatterji>"		
"<wordnet_immigration_100056311>"	"<inv-isInterestedIn>"	"<Howard_Adelman>"		
"<wordnet_aircraft_102686568>"	"<inv-isInterestedIn>"	"<Gerhard_Neumann>"		
"<wordnet_doctrine_105943300>"	"<inv-isInterestedIn>"	"<Muhammad_Iqbal>"		
"<wordnet_doctrine_105943300>"	"<inv-isInterestedIn>"	"<Bayazid_Bastami>"		
"<wordnet_doctrine_105943300>"	"<inv-isInterestedIn>"	"<George_Gurdjieff>"		
"<wordnet_doctrine_105943300>"	"<inv-isInterestedIn>"	"<Nomanul_Haq>"		
"<wordnet_doctrine_105943300>"	"<inv-isInterestedIn>"	"<Jean-Michel_Berthelot>"		
"<wordnet_doctrine_105943300>"	"<inv-isInterestedIn>"	"<Karl_Marx>"		
"<wordnet_semiotics_105976257>"	"<inv-isInterestedIn>"	"<Suzanne_Briet>"		
"<wordnet_geometry_106004685>"	"<inv-isInterestedIn>"	"<Anaximander>"		
"<wordnet_geometry_106004685>"	"<inv-isInterestedIn>"	"<Thomas_Hobbes>"		
"<wordnet_development_113464820>"	"<inv-isInterestedIn>"	"<Terence_McKenna>"		
"<wordnet_sociology_106151693>"	"<inv-isInterestedIn>"	"<Karl_Korsch>"		
"<wordnet_sociology_106151693>"	"<inv-isInterestedIn>"	"<Michel_Aflaq>"		
"<wordnet_sociology_106151693>"	"<inv-isInterestedIn>"	"<Karl_Marx>"		
"<wordnet_sociology_106151693>"	"<inv-isInterestedIn>"	"<Jean-Michel_Berthelot>"		
"<wordnet_psychology_106136258>"	"<inv-isInterestedIn>"	"<Søren_Kierkegaard>"		
"<wordnet_psychology_106136258>"	"<inv-isInterestedIn>"	"<Otto_Weininger>"		
"<wordnet_psychology_106136258>"	"<inv-isInterestedIn>"	"<Cornelius_Castoriadis>"		
"<wordnet_psychology_106136258>"	"<inv-isInterestedIn>"	"<Arthur_Schopenhauer>"		
"<wordnet_psychology_106136258>"	"<inv-isInterestedIn>"	"<Friedrich_Nietzsche>"		
"<wordnet_consciousness_105675130>"	"<inv-isInterestedIn>"	"<Terence_McKenna>"		
"<wordnet_citizenship_113953467>"	"<inv-isInterestedIn>"	"<Will_Kymlicka>"		
"<wordnet_feminism_105967773>"	"<inv-isInterestedIn>"	"<Angana_P._Chatterji>"		
"<wordnet_philanthropist_110421956>"	"<inv-isInterestedIn>"	"<Jbir_ibn_Hayyn>"		
"<wordnet_ethical_motive_109183693>"	"<inv-isInterestedIn>"	"<Adam_Smith>"		
"<wordnet_ethical_motive_109183693>"	"<inv-isInterestedIn>"	"<John_Frame>"		
"<wordnet_ethical_motive_109183693>"	"<inv-isInterestedIn>"	"<William_Frankena>"		
"<wordnet_ethical_motive_109183693>"	"<inv-isInterestedIn>"	"<Wolfi_Landstreicher>"		
"<wordnet_ethical_motive_109183693>"	"<inv-isInterestedIn>"	"<Michel_Foucault>"		
"<wordnet_ethical_motive_109183693>"	"<inv-isInterestedIn>"	"<Han_Ryner>"		
"<wordnet_ethical_motive_109183693>"	"<inv-isInterestedIn>"	"<Jeremy_Bentham>"		
"<wordnet_ethical_motive_109183693>"	"<inv-isInterestedIn>"	"<Georges_Palante>"		
"<wordnet_ethical_motive_109183693>"	"<inv-isInterestedIn>"	"<Lucretius>"		
"<wordnet_ethical_motive_109183693>"	"<inv-isInterestedIn>"	"<Émile_Armand>"		
"<wordnet_ethical_motive_109183693>"	"<inv-isInterestedIn>"	"<Thomas_Hobbes>"		
"<wordnet_ethical_motive_109183693>"	"<inv-isInterestedIn>"	"<Socrates>"		
"<wordnet_ethical_motive_109183693>"	"<inv-isInterestedIn>"	"<Friedrich_Nietzsche>"		
"<wordnet_ethical_motive_109183693>"	"<inv-isInterestedIn>"	"<Renzo_Novatore>"		
"<wordnet_ethical_motive_109183693>"	"<inv-isInterestedIn>"	"<Michel_Onfray>"		
"<wordnet_ethical_motive_109183693>"	"<inv-isInterestedIn>"	"<Arthur_Schopenhauer>"		
"<wordnet_technology_100949619>"	"<inv-isInterestedIn>"	"<Suzanne_Briet>"		
"<wordnet_technology_100949619>"	"<inv-isInterestedIn>"	"<John_Zerzan>"		
"<wordnet_mysticism_105948857>"	"<inv-isInterestedIn>"	"<Bayazid_Bastami>"		
"<wordnet_psychoanalysis_100704305>"	"<inv-isInterestedIn>"	"<Gaston_Bachelard>"		
"<wordnet_psychoanalysis_100704305>"	"<inv-isInterestedIn>"	"<Cornelius_Castoriadis>"		
"<wordnet_jurisprudence_106161718>"	"<inv-isInterestedIn>"	"<Friedrich_Carl_von_Savigny>"		
"<wordnet_semantics_106179792>"	"<inv-isInterestedIn>"	"<Protagoras>"		
"<wordnet_anarchism_106213890>"	"<inv-isInterestedIn>"	"<Wolfi_Landstreicher>"		
"<wordnet_skiing_100440747>"	"<inv-isInterestedIn>"	"<Gerhard_Neumann>"		
"<wordnet_economics_106149484>"	"<inv-isInterestedIn>"	"<Adam_Smith>"		
"<wordnet_economics_106149484>"	"<inv-isInterestedIn>"	"<Jeremy_Bentham>"		
"<wordnet_economics_106149484>"	"<inv-isInterestedIn>"	"<Patrick_Lynch_(Irish_economist)>"		
"<wordnet_economics_106149484>"	"<inv-isInterestedIn>"	"<Cornelius_Castoriadis>"		
"<wordnet_economics_106149484>"	"<inv-isInterestedIn>"	"<Michel_Aflaq>"		
"<wordnet_economics_106149484>"	"<inv-isInterestedIn>"	"<Karl_Marx>"		
"<Main_Aisa_Hi_Hoon>"	"<inv-produced>"	"<Pammi_Baweja>"	"TRUE"	"incomplete extraction from infoboxes, mainly for people without their own wikipage"
"<Busy_Little_Bears>"	"<inv-produced>"	"<Justin_Herman>"	"TRUE"	
"<All_of_Me_(1984_film)>"	"<inv-produced>"	"<Stephen_J._Friedman_(producer)>"	"TRUE"	
"<Mr._Hex>"	"<inv-produced>"	"<Cy_Endfield>"	"FALSE"	
"<Clerks>"	"<inv-produced>"	"<Scott_Mosier>"	"TRUE"	
"<Clerks>"	"<inv-produced>"	"<Kevin_Smith>"		
"<Phool_Aur_Kaante>"	"<inv-produced>"	"<Dinesh_Patel>"	"TRUE"	
"<Left_for_Dead_(2004_film)>"	"<inv-produced>"	"<Phil_Hobden>"	"TRUE"	
"<Change_of_Mind>"	"<inv-produced>"	"<Dick_Wesson>"	"FALSE"	
"<My_Name_Is_Bill_W.>"	"<inv-produced>"	"<Paul_Rubell>"	"TRUE"	
"<Equinox_(1992_film)>"	"<inv-produced>"	"<David_Blocker>"	"TRUE"	
"<End_of_the_World_(1977_film)>"	"<inv-produced>"	"<Richard_Band>"	"TRUE"	
"<End_of_the_World_(1977_film)>"	"<inv-produced>"	"<Charles_Band>"		
"<Kiss_the_Sky_(film)>"	"<inv-produced>"	"<Eric_Lerner>"	"TRUE"	
