?a  <hasWonPrize>  <Knight's_Cross_of_the_Iron_Cross>   => ?a  <hasWonPrize>  <Iron_Cross>	0.0003945	0.01099903	0.20392585	0.20392585	0	0	0	374	1834	0.0	0.0	?a
?a  <hasMusicalRole>  <wordnet_guitar_103467517>   => ?a  <hasMusicalRole>  <wordnet_vocal_music_107282006>	0.00025948	0.02447274	0.09297052	0.09297052	0	0	0	246	2646	0.0	0.0	?a
?a  <hasWonPrize>  <Legion_of_Merit>   => ?a  <hasWonPrize>  <Bronze_Star_Medal>	0.00046939	0.01308708	0.36625514	0.36625514	0	0	0	445	1215	0.0	0.0	?a
?a  <hasMusicalRole>  <wordnet_guitar_103467517>   => ?a  <hasMusicalRole>  <wordnet_bass_guitar_102804123>	0.00023944	0.02258257	0.08578987	0.08578987	0	0	0	227	2646	0.0	0.0	?a
?a  <hasWonPrize>  <Grammy_Award>   => ?a  <hasMusicalRole>  <wordnet_piano_103928116>	0.00013607	0.01283327	0.06601842	0.38278932	0.82753327	0.31677089	0.05463244	129	1954	106.7517911975435	106.7517911975435	?a
?a  <hasWonPrize>  <Medal_of_Honor>   => ?a  <hasWonPrize>  <Purple_Heart>	0.00053479	0.01491045	0.25426279	0.25426279	0	0	0	507	1994	0.0	0.0	?a
?a  <hasMusicalRole>  <wordnet_guitar_103467517>   => ?a  <hasMusicalRole>  <wordnet_piano_103928116>	0.00063394	0.0597891	0.2271353	0.2271353	0	0	0	601	2646	0.0	0.0	?a
?a  <hasWonPrize>  <Grammy_Award>   => ?a  <hasMusicalRole>  <wordnet_guitar_103467517>	0.00018565	0.01750895	0.09007165	0.52225519	0.82753327	0.43218354	0.07453728	176	1954	145.6458546571136	145.6458546571136	?a
?a  <exports>  ?b   => ?a  <imports>  ?b	0.00004641	0.13095238	0.08678501	0.10328638	0.15976331	0.01650138	0.01386506	44	507	7.029585798816569	7.029585798816569	?a
?b  <isLocatedIn>  ?a   => ?a  <hasCapital>  ?b	0.00011181	0.0500236	0.00049745	0.00208703	0.76164441	0.00158957	0.00037888	106	213085	80.734307905296	80.734307905296	?a
?a  <imports>  ?b   => ?a  <exports>  ?b	0.00004641	0.08678501	0.13095238	0.14473684	0.0952381	0.01378446	0.01247166	44	336	4.19047619047619	4.19047619047619	?b
?a  <graduatedFrom>  ?b   => ?a  <worksAt>  ?b	0.000231	0.08990148	0.01844211	0.16246291	0.88648421	0.1440208	0.01634864	219	11875	194.14004210526315	194.14004210526315	?a
?a  <wasBornIn>  <London>   => ?a  <isCitizenOf>  <United_Kingdom>	0.0001751	0.01139327	0.10479798	0.75454545	0.86111111	0.64974747	0.0902427	166	1584	142.94444444444446	142.94444444444446	?a
<United_States>  <participatedIn>  <Battle_of_Mobile_Bay>  <Seven_Days_Battles>  ?p  ?h   => <Confederate_States_of_America>  <participatedIn>  ?b	0.00027741	0.01876829	0.22363946	0.22363946	0	0	0	263	1176	0.0	0.0	?b
<United_States>  <participatedIn>  ?b   => <Confederate_States_of_America>  <participatedIn>  ?b	0.00027741	0.01876829	0.22363946	0.22363946	0	0	0	263	1176	0.0	0.0	?b
?b  <dealsWith>  ?a   => ?a  <dealsWith>  ?b	0.00009915	0.13642961	0.13642961	0.18323587	0.25544267	0.04680626	0.03484994	94	689	24.01161103047896	24.01161103047896	?a
?a  <livesIn>  ?b   => ?a  <isPoliticianOf>  ?b	0.00008227	0.05342466	0.00534503	0.28782288	0.98142945	0.28247785	0.00524577	78	14593	76.55149729322278	76.55149729322278	?a
?a  <actedIn>  ?b   => ?a  <produced>  ?b	0.00091979	0.04321967	0.00810597	0.01812588	0.55279572	0.01001991	0.00448095	872	107575	482.0378712526145	482.0378712526145	?b
?a  <directed>  ?b   => ?a  <produced>  ?b	0.00239546	0.11255948	0.06784573	0.1618905	0.58091596	0.09404478	0.03941267	2271	33473	1319.2601499716188	1319.2601499716188	?b
?a  <created>  ?b   => ?a  <produced>  ?b	0.0021402	0.10056503	0.01013699	0.12969829	0.92184175	0.1195613	0.0093447	2029	200158	1870.4169006484879	1870.4169006484879	?b
?a  <worksAt>  ?b   => ?a  <graduatedFrom>  ?b	0.000231	0.01844211	0.08990148	0.16246291	0.44663383	0.07256143	0.04015304	219	2436	97.8128078817734	97.8128078817734	?a
?b  <influences>  ?a   => ?a  <hasAcademicAdvisor>  ?b	0.00003059	0.01489471	0.00207885	0.11372549	0.98172043	0.11164664	0.00204085	29	13950	28.46989247311828	28.46989247311828	?a
?a  <livesIn>  ?b   => ?a  <isLeaderOf>  ?b	0.00022678	0.03370434	0.01473309	0.31386861	0.95305969	0.29913552	0.01404152	215	14593	204.90783252244228	204.90783252244228	?a
?a  <wasBornIn>  ?b   => ?a  <isLeaderOf>  ?b	0.00010443	0.01551967	0.00176903	0.16923077	0.98954666	0.16746174	0.00175053	99	55963	97.96511981130391	97.96511981130391	?a
<United_Kingdom>  <participatedIn>  ?b   => <United_States>  <participatedIn>  ?b	0.0001656	0.01120388	0.30844794	0.30844794	0	0	0	157	509	0.0	0.0	?b
?a  <imports>  <wordnet_chemical_114806838>   => ?a  <hasOfficialLanguage>  <English_language>	0.00001055	0.0124533	0.2173913	0.26315789	0.17391304	0.04576659	0.03780718	10	46	1.7391304347826086	1.7391304347826086	?a
?a  <hasCurrency>  <United_States_dollar>   => ?a  <hasOfficialLanguage>  <English_language>	0.00001055	0.0124533	0.45454545	0.83333333	0.45454545	0.37878788	0.20661157	10	22	4.545454545454546	4.545454545454546	?a
?a  <hasOfficialLanguage>  <French_language>   => ?a  <hasOfficialLanguage>  <English_language>	0.00001582	0.01867995	0.31914894	0.31914894	0	0	0	15	47	0.0	0.0	?a
?a  <hasOfficialLanguage>  <Hindi>   => ?a  <hasOfficialLanguage>  <English_language>	0.00002321	0.02739726	0.28205128	0.28205128	0	0	0	22	78	0.0	0.0	?a
?a  <created>  ?b   => ?a  <isKnownFor>  ?b	0.00031855	0.05137802	0.00150881	0.38131313	0.99604313	0.37980432	0.00150284	302	200158	300.8050240310155	300.8050240310155	?b
?a  <produced>  ?b   => ?a  <created>  ?b	0.0021402	0.01013699	0.10056503	0.15689762	0.35904044	0.05633259	0.03610691	2029	20176	728.4930610626486	728.4930610626486	?b
?a  <directed>  ?b   => ?a  <created>  ?b	0.006621	0.03136023	0.18752427	0.32464443	0.42237027	0.13712015	0.07920468	6277	33473	2651.2181758432166	2651.2181758432166	?b
?a  <livesIn>  ?b   => ?a  <isCitizenOf>  ?b	0.0006909	0.04495539	0.04488453	0.36571748	0.87726992	0.32083294	0.03937585	655	14593	574.6118001781676	574.6118001781676	?a
?a  <livesIn>  ?b   => ?a  <diedIn>  ?b	0.00028163	0.01205091	0.01829644	0.29053319	0.9370246	0.27223674	0.01714422	267	14593	250.1855684232166	250.1855684232166	?a
?a  <isLocatedIn>  ?b   => ?a  <diedIn>  ?b	0.00025315	0.01083228	0.00112631	0.16985138	0.99336884	0.16872507	0.00111884	240	213085	238.40852242063028	238.40852242063028	?a
?a  <wasBornIn>  ?b   => ?a  <diedIn>  ?b	0.00206741	0.08846362	0.03502314	0.22531325	0.84455801	0.19029011	0.02957907	1960	55963	1655.3337026249485	1655.3337026249485	?a
?b  <isMarriedTo>  ?a   => ?a  <isMarriedTo>  ?b	0.00670644	0.53014258	0.53014258	0.91785766	0.42241307	0.38771508	0.22393916	6358	11993	2685.7023263570413	2685.7023263570413	?b
?a  <isLeaderOf>  ?b   => ?a  <livesIn>  ?b	0.00022678	0.01473309	0.03370434	0.14448925	0.7667346	0.1107849	0.02584229	215	6379	164.84793854836178	164.84793854836178	?a
?a  <diedIn>  ?b   => ?a  <livesIn>  ?b	0.00028163	0.01829644	0.01205091	0.43414634	0.97224228	0.42209543	0.01171641	267	22156	259.5886892940964	259.5886892940964	?a
?a  <wasBornIn>  ?b   => ?a  <livesIn>  ?b	0.00081536	0.0529706	0.0138127	0.22695244	0.93913836	0.21313974	0.01297203	773	55963	725.9539517180995	725.9539517180995	?a
?a  <isCitizenOf>  ?b   => ?a  <livesIn>  ?b	0.0006909	0.04488453	0.04495539	0.52358114	0.91413864	0.47862575	0.04109546	655	14570	598.7608098833218	598.7608098833218	?a
?a  <produced>  ?b   => ?a  <directed>  ?b	0.00239546	0.06784573	0.11255948	0.13395069	0.15969469	0.02139121	0.01797515	2271	20176	362.6666336241078	362.6666336241078	?b
?a  <actedIn>  ?b   => ?a  <directed>  ?b	0.00100523	0.02847071	0.00885894	0.01167635	0.24129212	0.00281741	0.00213759	953	107575	229.9513920520567	229.9513920520567	?b
?a  <created>  ?b   => ?a  <directed>  ?b	0.006621	0.18752427	0.03136023	0.22802238	0.86246865	0.19666215	0.02704721	6277	200158	5413.715714585478	5413.715714585478	?b
?a  <livesIn>  ?b   => ?a  <wasBornIn>  ?b	0.00081536	0.0138127	0.0529706	0.17116918	0.69053656	0.11819857	0.03657814	773	14593	533.7847598163503	533.7847598163503	?a
?a  <diedIn>  ?b   => ?a  <wasBornIn>  ?b	0.00206741	0.03502314	0.08846362	0.22531325	0.60737498	0.13684963	0.05373059	1960	22156	1190.4549557681892	1190.4549557681892	?a
?e  <isInterestedIn>  ?b  ?e  <influences>  ?a   => ?a  <isInterestedIn>  ?b	0.00002637	0.13586957	0.01327669	0.01327669	1	0.01327669	0.01327669	25	1883	25.0	25.0	?b
?e  <isInterestedIn>  ?b  ?a  <influences>  ?e   => ?a  <isInterestedIn>  ?b	0.00002426	0.125	0.02226525	0.02226525	1	0.02226525	0.02226525	23	1033	23.0	23.0	?b
?a  <dealsWith>  <Côte_d'Ivoire>  <United_Kingdom>  <exports>  ?b   => ?a  <imports>  ?b	0.00000422	0.01190476	0.44444444	0.44444444	0	0	0	4	9	0.0	0.0	?a
?a  <dealsWith>  <Thailand>  <Venezuela>  <exports>  ?b   => ?a  <imports>  ?b	0.00000527	0.01488095	0.22727273	0.35714286	0.36363636	0.12987013	0.08264463	5	22	1.8181818181818183	1.8181818181818183	?a
?a  <dealsWith>  <Thailand>  <Belgium>  <exports>  ?b   => ?a  <imports>  ?b	0.00000527	0.01488095	0.22727273	0.35714286	0.36363636	0.12987013	0.08264463	5	22	1.8181818181818183	1.8181818181818183	?a
?a  <dealsWith>  <Thailand>  <Finland>  <exports>  ?b   => ?a  <imports>  ?b	0.00000633	0.01785714	0.27272727	0.42857143	0.36363636	0.15584416	0.09917355	6	22	2.1818181818181817	2.1818181818181817	?a
?a  <dealsWith>  <Thailand>  <Jamaica>  <exports>  ?b   => ?a  <imports>  ?b	0.00000527	0.01488095	0.05681818	0.08928571	0.36363636	0.03246753	0.02066116	5	88	1.8181818181818183	1.8181818181818183	?a
?a  <dealsWith>  <Thailand>  <France>  <exports>  ?b   => ?a  <imports>  ?b	0.00000844	0.02380952	0.18181818	0.28571429	0.36363636	0.1038961	0.0661157	8	44	2.909090909090909	2.909090909090909	?a
?a  <dealsWith>  <Thailand>  <Sweden>  <exports>  ?b   => ?a  <imports>  ?b	0.00000633	0.01785714	0.18181818	0.28571429	0.36363636	0.1038961	0.0661157	6	33	2.1818181818181817	2.1818181818181817	?a
?a  <dealsWith>  <Thailand>  <Austria>  <exports>  ?b   => ?a  <imports>  ?b	0.00000633	0.01785714	0.18181818	0.28571429	0.36363636	0.1038961	0.0661157	6	33	2.1818181818181817	2.1818181818181817	?a
?a  <dealsWith>  <Thailand>  <El_Salvador>  <exports>  ?b   => ?a  <imports>  ?b	0.00000527	0.01488095	0.07575758	0.11904762	0.36363636	0.04329004	0.02754821	5	66	1.8181818181818183	1.8181818181818183	?a
?a  <dealsWith>  <Thailand>  <Switzerland>  <exports>  ?b   => ?a  <imports>  ?b	0.00000633	0.01785714	0.13636364	0.21428571	0.36363636	0.07792208	0.04958678	6	44	2.1818181818181817	2.1818181818181817	?a
?a  <dealsWith>  <Thailand>  <Mexico>  <exports>  ?b   => ?a  <imports>  ?b	0.00000527	0.01488095	0.01893939	0.0297619	0.36363636	0.01082251	0.00688705	5	264	1.8181818181818183	1.8181818181818183	?a
?a  <dealsWith>  <Thailand>  <Spain>  <exports>  ?b   => ?a  <imports>  ?b	0.00000527	0.01488095	0.11363636	0.17857143	0.36363636	0.06493506	0.04132231	5	44	1.8181818181818183	1.8181818181818183	?a
?a  <dealsWith>  <Thailand>  <Canada>  <exports>  ?b   => ?a  <imports>  ?b	0.00000527	0.01488095	0.05050505	0.07936508	0.36363636	0.02886003	0.01836547	5	99	1.8181818181818183	1.8181818181818183	?a
?a  <dealsWith>  <Thailand>  <Moldova>  <exports>  ?b   => ?a  <imports>  ?b	0.00000422	0.01190476	0.12121212	0.19047619	0.36363636	0.06926407	0.04407713	4	33	1.4545454545454546	1.4545454545454546	?a
?a  <dealsWith>  <Thailand>  <Taiwan>  <exports>  ?b   => ?a  <imports>  ?b	0.00000844	0.02380952	0.18181818	0.28571429	0.36363636	0.1038961	0.0661157	8	44	2.909090909090909	2.909090909090909	?a
?a  <dealsWith>  <Thailand>  <Greece>  <exports>  ?b   => ?a  <imports>  ?b	0.00000527	0.01488095	0.22727273	0.35714286	0.36363636	0.12987013	0.08264463	5	22	1.8181818181818183	1.8181818181818183	?a
?a  <dealsWith>  <Thailand>  <Malaysia>  <exports>  ?b   => ?a  <imports>  ?b	0.00000527	0.01488095	0.09090909	0.14285714	0.36363636	0.05194805	0.03305785	5	55	1.8181818181818183	1.8181818181818183	?a
?a  <dealsWith>  <Denmark>  <Austria>  <exports>  ?b   => ?a  <imports>  ?b	0.00000633	0.01785714	0.4	0.4	0	0	0	6	15	0.0	0.0	?a
?a  <dealsWith>  <Denmark>  <Belgium>  <exports>  ?b   => ?a  <imports>  ?b	0.00000527	0.01488095	0.5	0.5	0	0	0	5	10	0.0	0.0	?a
?a  <dealsWith>  <Denmark>  <Spain>  <exports>  ?b   => ?a  <imports>  ?b	0.00000633	0.01785714	0.3	0.3	0	0	0	6	20	0.0	0.0	?a
?a  <dealsWith>  <Denmark>  <Switzerland>  <exports>  ?b   => ?a  <imports>  ?b	0.00000527	0.01488095	0.25	0.25	0	0	0	5	20	0.0	0.0	?a
?a  <dealsWith>  <Denmark>  <Latvia>  <exports>  ?b   => ?a  <imports>  ?b	0.00000422	0.01190476	0.26666667	0.26666667	0	0	0	4	15	0.0	0.0	?a
?a  <dealsWith>  <Denmark>  <Finland>  <exports>  ?b   => ?a  <imports>  ?b	0.00000422	0.01190476	0.4	0.4	0	0	0	4	10	0.0	0.0	?a
?a  <dealsWith>  <Denmark>  <Sweden>  <exports>  ?b   => ?a  <imports>  ?b	0.00000527	0.01488095	0.33333333	0.33333333	0	0	0	5	15	0.0	0.0	?a
?a  <dealsWith>  <Denmark>  <Moldova>  <exports>  ?b   => ?a  <imports>  ?b	0.00000422	0.01190476	0.26666667	0.26666667	0	0	0	4	15	0.0	0.0	?a
?a  <dealsWith>  <Denmark>  <Malaysia>  <exports>  ?b   => ?a  <imports>  ?b	0.00000422	0.01190476	0.16	0.16	0	0	0	4	25	0.0	0.0	?a
?a  <dealsWith>  <Denmark>  <Taiwan>  <exports>  ?b   => ?a  <imports>  ?b	0.00000527	0.01488095	0.25	0.25	0	0	0	5	20	0.0	0.0	?a
?a  <dealsWith>  <Denmark>  <El_Salvador>  <exports>  ?b   => ?a  <imports>  ?b	0.00000422	0.01190476	0.13333333	0.13333333	0	0	0	4	30	0.0	0.0	?a
?a  <dealsWith>  <Denmark>  <Norway>  <exports>  ?b   => ?a  <imports>  ?b	0.00000422	0.01190476	0.2	0.2	0	0	0	4	20	0.0	0.0	?a
?a  <dealsWith>  <Denmark>  <Russia>  <exports>  ?b   => ?a  <imports>  ?b	0.00000422	0.01190476	0.26666667	0.26666667	0	0	0	4	15	0.0	0.0	?a
?a  <dealsWith>  <Denmark>  <Greece>  <exports>  ?b   => ?a  <imports>  ?b	0.00000422	0.01190476	0.4	0.4	0	0	0	4	10	0.0	0.0	?a
?a  <dealsWith>  <United_Arab_Emirates>  <Sweden>  <exports>  ?b   => ?a  <imports>  ?b	0.00000422	0.01190476	0.13333333	0.22222222	0.4	0.08888889	0.05333333	4	30	1.6	1.6	?a
?a  <dealsWith>  <United_Arab_Emirates>  <Spain>  <exports>  ?b   => ?a  <imports>  ?b	0.00000422	0.01190476	0.1	0.16666667	0.4	0.06666667	0.04	4	40	1.6	1.6	?a
?a  <exports>  ?b  ?a  <dealsWith>  <Denmark>   => ?a  <imports>  ?b	0.00000527	0.01488095	0.5	0.5	0	0	0	5	10	0.0	0.0	?a
?a  <exports>  ?b  ?a  <dealsWith>  <Italy>   => ?a  <imports>  ?b	0.00002004	0.05654762	0.22093023	0.22093023	0	0	0	19	86	0.0	0.0	?a
?a  <exports>  ?b  ?a  <dealsWith>  <Belgium>   => ?a  <imports>  ?b	0.00000844	0.02380952	0.2	0.2	0	0	0	8	40	0.0	0.0	?a
?a  <exports>  ?b  ?a  <dealsWith>  <United_Kingdom>   => ?a  <imports>  ?b	0.0000211	0.05952381	0.24096386	0.25	0.03614458	0.00903614	0.00870954	20	83	0.7228915662650603	0.7228915662650603	?a
?a  <exports>  ?b  ?a  <dealsWith>  <Sweden>   => ?a  <imports>  ?b	0.00000422	0.01190476	0.14285714	0.14285714	0	0	0	4	28	0.0	0.0	?a
?a  <exports>  ?b  ?a  <dealsWith>  <Spain>   => ?a  <imports>  ?b	0.00001055	0.0297619	0.29411765	0.29411765	0	0	0	10	34	0.0	0.0	?a
?a  <exports>  ?b  ?a  <dealsWith>  <Netherlands>   => ?a  <imports>  ?b	0.00002742	0.07738095	0.18181818	0.1884058	0.03496503	0.00658762	0.00635728	26	143	0.9090909090909101	0.9090909090909101	?a
?a  <exports>  ?b  ?a  <dealsWith>  <France>   => ?a  <imports>  ?b	0.00001899	0.05357143	0.19148936	0.1978022	0.03191489	0.00631284	0.00611136	18	94	0.5744680851063828	0.5744680851063828	?a
?a  <exports>  ?b  ?a  <dealsWith>  <Germany>   => ?a  <imports>  ?b	0.00003164	0.08928571	0.16574586	0.22058824	0.24861878	0.05484238	0.04120753	30	181	7.458563535911603	7.458563535911603	?a
?a  <exports>  ?b  ?a  <dealsWith>  <Norway>   => ?a  <imports>  ?b	0.00000422	0.01190476	0.17391304	0.17391304	0	0	0	4	23	0.0	0.0	?a
?a  <exports>  ?b  ?a  <dealsWith>  <Russia>   => ?a  <imports>  ?b	0.00001055	0.0297619	0.14705882	0.14705882	0	0	0	10	68	0.0	0.0	?a
?a  <exports>  ?b  ?a  <participatedIn>  <Battle_of_Narungombe>   => ?a  <imports>  ?b	0.00000633	0.01785714	1	1	0	0	0	6	6	0.0	0.0	?a
?a  <exports>  ?b  ?a  <participatedIn>  <Battle_of_Ponta_Delgada>   => ?a  <imports>  ?b	0.00000527	0.01488095	0.625	0.625	0	0	0	5	8	0.0	0.0	?a
?a  <exports>  ?b  ?a  <participatedIn>  <Turbot_War>   => ?a  <imports>  ?b	0.00001477	0.04166667	0.5	0.5	0	0	0	14	28	0.0	0.0	?a
?a  <exports>  ?b  ?a  <participatedIn>  <Shaba_II>   => ?a  <imports>  ?b	0.00000527	0.01488095	0.83333333	0.83333333	0	0	0	5	6	0.0	0.0	?a
?a  <exports>  ?b  ?a  <participatedIn>  <Battle_of_Kolwezi>   => ?a  <imports>  ?b	0.00000527	0.01488095	0.83333333	0.83333333	0	0	0	5	6	0.0	0.0	?a
?a  <exports>  ?b  ?a  <participatedIn>  <Battle_of_Møn>   => ?a  <imports>  ?b	0.00000422	0.01190476	1	1	0	0	0	4	4	0.0	0.0	?a
?a  <exports>  ?b  ?a  <participatedIn>  <Battle_of_the_Baztan_Valley>   => ?a  <imports>  ?b	0.00000527	0.01488095	0.625	0.625	0	0	0	5	8	0.0	0.0	?a
?a  <exports>  ?b  ?a  <participatedIn>  <Battle_of_Walcourt>   => ?a  <imports>  ?b	0.00000527	0.01488095	0.625	0.625	0	0	0	5	8	0.0	0.0	?a
?a  <exports>  ?b  ?a  <participatedIn>  <Battle_of_Maehwa-San>   => ?a  <imports>  ?b	0.00000422	0.01190476	0.12121212	0.15384615	0.21212121	0.03263403	0.02571166	4	33	0.8484848484848486	0.8484848484848486	?a
?a  <exports>  ?b  ?a  <participatedIn>  <Battle_of_Marsaglia>   => ?a  <imports>  ?b	0.00000527	0.01488095	0.625	0.625	0	0	0	5	8	0.0	0.0	?a
?a  <exports>  ?b  ?a  <participatedIn>  <Little_War_in_Hungary>   => ?a  <imports>  ?b	0.00000527	0.01488095	0.625	0.625	0	0	0	5	8	0.0	0.0	?a
?a  <exports>  ?b  ?a  <participatedIn>  <Battle_of_the_Helgeå>   => ?a  <imports>  ?b	0.00000527	0.01488095	0.38461538	0.38461538	0	0	0	5	13	0.0	0.0	?a
?a  <exports>  ?b  ?a  <participatedIn>  <Italian_War_of_1494–1498>   => ?a  <imports>  ?b	0.00000527	0.01488095	0.625	0.625	0	0	0	5	8	0.0	0.0	?a
?a  <exports>  ?b  ?a  <participatedIn>  <Relief_of_Thionville>   => ?a  <imports>  ?b	0.00000527	0.01488095	0.625	0.625	0	0	0	5	8	0.0	0.0	?a
?a  <exports>  ?b  ?a  <participatedIn>  <Battle_of_Puerto_Plata_Harbor>   => ?a  <imports>  ?b	0.00000527	0.01488095	0.45454545	0.45454545	0	0	0	5	11	0.0	0.0	?a
?a  <exports>  ?b  ?a  <participatedIn>  <Siege_of_Lille_(1667)>   => ?a  <imports>  ?b	0.00000527	0.01488095	0.625	0.625	0	0	0	5	8	0.0	0.0	?a
?a  <exports>  ?b  ?a  <participatedIn>  <Battle_of_Inchon>   => ?a  <imports>  ?b	0.00000422	0.01190476	0.2	0.2	0	0	0	4	20	0.0	0.0	?a
?a  <exports>  ?b  ?a  <participatedIn>  <Battle_of_Kringen>   => ?a  <imports>  ?b	0.00000527	0.01488095	0.71428571	0.71428571	0	0	0	5	7	0.0	0.0	?a
?a  <exports>  ?b  ?a  <participatedIn>  <Battle_of_the_Scheldt>   => ?a  <imports>  ?b	0.00000738	0.02083333	0.36842105	0.36842105	0	0	0	7	19	0.0	0.0	?a
?a  <exports>  ?b  ?a  <participatedIn>  <Second_Battle_of_Passchendaele>   => ?a  <imports>  ?b	0.00000527	0.01488095	0.25	0.38461538	0.35	0.13461538	0.0875	5	20	1.75	1.75	?a
?a  <exports>  ?b  ?a  <participatedIn>  <Battle_of_the_Mediterranean>   => ?a  <imports>  ?b	0.00000633	0.01785714	0.22222222	0.3	0.25925926	0.07777778	0.05761317	6	27	1.5555555555555558	1.5555555555555558	?a
?a  <exports>  ?b  ?a  <participatedIn>  <Battle_of_Arroyo_dos_Molinos>   => ?a  <imports>  ?b	0.00000633	0.01785714	0.75	0.75	0	0	0	6	8	0.0	0.0	?a
?a  <exports>  ?b  ?a  <participatedIn>  <Battle_of_Matrand>   => ?a  <imports>  ?b	0.00000527	0.01488095	0.71428571	0.71428571	0	0	0	5	7	0.0	0.0	?a
?a  <exports>  ?b  ?a  <participatedIn>  <Hundred_Days>   => ?a  <imports>  ?b	0.00000527	0.01488095	0.71428571	0.71428571	0	0	0	5	7	0.0	0.0	?a
?a  <exports>  ?b  ?a  <participatedIn>  <Operation_Enduring_Freedom_–_Horn_of_Africa>   => ?a  <imports>  ?b	0.00002215	0.0625	0.26923077	0.29577465	0.08974359	0.02654388	0.02416174	21	78	1.884615384615385	1.884615384615385	?a
?a  <exports>  ?b  ?a  <participatedIn>  <War_of_the_Fourth_Coalition>   => ?a  <imports>  ?b	0.00000527	0.01488095	0.71428571	0.71428571	0	0	0	5	7	0.0	0.0	?a
?a  <exports>  ?b  ?a  <participatedIn>  <Operation_Pickaxe-Handle>   => ?a  <imports>  ?b	0.00000422	0.01190476	0.16	0.16	0	0	0	4	25	0.0	0.0	?a
?a  <exports>  ?b  ?a  <participatedIn>  <Siege_of_Stralsund_(1807)>   => ?a  <imports>  ?b	0.00000633	0.01785714	0.85714286	0.85714286	0	0	0	6	7	0.0	0.0	?a
?a  <exports>  ?b  ?a  <participatedIn>  <Battle_of_Svolder>   => ?a  <imports>  ?b	0.00000527	0.01488095	0.38461538	0.38461538	0	0	0	5	13	0.0	0.0	?a
?a  <exports>  ?b  ?a  <participatedIn>  <Normandy_landings>   => ?a  <imports>  ?b	0.00000422	0.01190476	0.13793103	0.18181818	0.24137931	0.04388715	0.0332937	4	29	0.9655172413793105	0.9655172413793105	?a
?a  <exports>  ?b  ?a  <participatedIn>  <Battle_of_the_Imjin_River>   => ?a  <imports>  ?b	0.00000527	0.01488095	0.17857143	0.17857143	0	0	0	5	28	0.0	0.0	?a
?a  <exports>  ?b  ?a  <participatedIn>  <Operation_Provide_Comfort>   => ?a  <imports>  ?b	0.00000422	0.01190476	0.22222222	0.36363636	0.38888889	0.14141414	0.08641975	4	18	1.5555555555555554	1.5555555555555554	?a
?a  <exports>  ?b  ?a  <participatedIn>  <Battle_of_Suomenlinna>   => ?a  <imports>  ?b	0.00000527	0.01488095	0.41666667	0.41666667	0	0	0	5	12	0.0	0.0	?a
